time,bg,bg.norm,ba,ba.norm,pose.cov
1.70003107844637E+018,-0.00088 -0.00314  0.00545,0.00635, 0.29120 -0.07006  0.02539,0.30058,55.74514
1.70003107851274E+018,-0.00084 -0.00315  0.00546,0.00636, 0.29378 -0.06875  0.02878,0.30309,55.78696
1.7000310785791E+018,-0.00084 -0.00309  0.00548,0.00635, 0.29474 -0.06932  0.01976,0.30343,55.82214
1.70003107864546E+018,-0.00079 -0.00308  0.00549,0.00635, 0.29297 -0.06436  0.02766,0.30123,55.85841
1.70003107871181E+018,-0.00073 -0.00308  0.00551,0.00635, 0.29433 -0.06210  0.03472,0.30281,55.90385
1.70003107877816E+018,-0.00086 -0.00323  0.00557,0.0065, 0.29478 -0.06451  0.02389,0.3027,55.94699
1.7000310788445E+018,-0.00087 -0.00330  0.00562,0.00658, 0.29680 -0.06602  0.02018,0.30472,55.99469
1.70003107891084E+018,-0.00084 -0.00330  0.00565,0.00659, 0.29975 -0.06833  0.02275,0.30828,56.04111
1.70003107897718E+018,-0.00091 -0.00325  0.00566,0.00659, 0.29680 -0.06759  0.02937,0.30581,56.08886
1.70003107904367E+018,-0.00089 -0.00324  0.00567,0.00659, 0.30139 -0.06863  0.02720,0.3103,56.13884
1.70003107910994E+018,-0.00094 -0.00318  0.00569,0.00659, 0.29931 -0.06928  0.02289,0.30808,56.17839
1.70003107917633E+018,-0.00086 -0.00311  0.00566,0.00652, 0.29770 -0.06459  0.02944,0.30605,56.22354
1.70003107924271E+018,-0.00081 -0.00309  0.00566,0.0065, 0.30127 -0.06708  0.03513,0.31064,56.27153
1.70003107930908E+018,-0.00080 -0.00315  0.00564,0.0065, 0.29848 -0.06992  0.04600,0.30999,56.3089
1.70003107937546E+018,-0.00062 -0.00328  0.00558,0.0065, 0.30774 -0.06556  0.03802,0.31694,56.34704
1.70003107944183E+018,-0.00061 -0.00322  0.00563,0.00652, 0.31142 -0.05610  0.01872,0.31699,56.3777
1.70003107950819E+018,-0.00061 -0.00321  0.00565,0.00653, 0.31241 -0.05716  0.02310,0.31844,56.4272
1.70003107957455E+018,-0.00060 -0.00320  0.00566,0.00653, 0.31531 -0.05999  0.02802,0.32219,56.48163
1.70003107964091E+018,-0.00073 -0.00328  0.00572,0.00663, 0.30905 -0.06696  0.02877,0.31753,56.5218
1.70003107970727E+018,-0.00080 -0.00325  0.00578,0.00668, 0.30826 -0.06628  0.01848,0.31584,56.57635
1.70003107977362E+018,-0.00083 -0.00327  0.00576,0.00668, 0.30574 -0.06570  0.02345,0.3136,56.62501
1.70003107983997E+018,-0.00084 -0.00323  0.00574,0.00664, 0.30572 -0.05694  0.03567,0.31302,56.67348
1.70003107990631E+018,-0.00082 -0.00322  0.00575,0.00664, 0.31051 -0.06047  0.02722,0.31751,56.7277
1.70003107997265E+018,-0.00082 -0.00319  0.00572,0.0066, 0.30635 -0.06295  0.02870,0.31407,56.76774
1.70003108003912E+018,-0.00072 -0.00310  0.00567,0.0065, 0.30558 -0.06742  0.02584,0.31399,56.82216
1.70003108010541E+018,-0.00071 -0.00310  0.00567,0.0065, 0.30617 -0.06920  0.02282,0.31472,56.87332
1.7000310801718E+018,-0.00072 -0.00286  0.00557,0.0063, 0.30234 -0.06282  0.02096,0.30951,56.92604
1.70003108023818E+018,-0.00095 -0.00285  0.00551,0.00628, 0.30529 -0.06834  0.02370,0.31375,56.97095
1.70003108030456E+018,-0.00100 -0.00286  0.00555,0.00632, 0.30116 -0.07218  0.02765,0.31092,57.00334
1.70003108037093E+018,-0.00099 -0.00278  0.00551,0.00625, 0.30158 -0.06853  0.04076,0.31195,57.05398
1.7000310804373E+018,-0.00100 -0.00274  0.00546,0.00619, 0.30193 -0.06908  0.03709,0.31195,57.09585
1.70003108050367E+018,-0.00100 -0.00274  0.00546,0.00619, 0.30193 -0.06908  0.03709,0.31195,57.13211
1.70003108057003E+018,-0.00102 -0.00275  0.00546,0.0062, 0.30094 -0.06730  0.02294,0.30923,57.17495
1.70003108063639E+018,-0.00104 -0.00275  0.00545,0.00619, 0.29933 -0.06300  0.03529,0.30792,57.23224
1.70003108070275E+018,-0.00111 -0.00276  0.00546,0.00622, 0.29717 -0.06600  0.03947,0.30696,57.29107
1.7000310807691E+018,-0.00113 -0.00276  0.00546,0.00622, 0.29890 -0.06676  0.02901,0.30764,57.34817
1.70003108083545E+018,-0.00113 -0.00278  0.00544,0.00621, 0.29314 -0.06751  0.02130,0.30157,57.39326
1.70003108090179E+018,-0.00114 -0.00275  0.00543,0.00619, 0.29718 -0.06110  0.02787,0.30467,57.45647
1.70003108096814E+018,-0.00112 -0.00273  0.00541,0.00616, 0.29864 -0.05968  0.02989,0.30601,57.50566
1.70003108103459E+018,-0.00102 -0.00276  0.00547,0.00621, 0.29848 -0.05853  0.01485,0.30453,57.54685
1.70003108110156E+018,-0.00106 -0.00274  0.00545,0.00619, 0.30200 -0.05552  0.00348,0.30708,57.6014
1.70003108116838E+018,-0.00115 -0.00285  0.00530,0.00612, 0.29938 -0.06313  0.02604,0.30707,57.65102
1.70003108123521E+018,-0.00123 -0.00290  0.00527,0.00614, 0.30070 -0.06621  0.03203,0.30956,57.70578
1.70003108130205E+018,-0.00118 -0.00284  0.00528,0.00611, 0.30021 -0.06751  0.04032,0.31034,57.75356
1.70003108136889E+018,-0.00124 -0.00303  0.00528,0.00621, 0.29880 -0.07056  0.01828,0.30757,57.79901
1.70003108143574E+018,-0.00120 -0.00314  0.00531,0.00628, 0.30246 -0.06819  0.02318,0.31091,57.85683
1.7000310815026E+018,-0.00111 -0.00304  0.00531,0.00622, 0.30985 -0.05850  0.01998,0.31596,57.909
1.70003108156947E+018,-0.00119 -0.00295  0.00535,0.00622, 0.31201 -0.06198  0.00412,0.31813,57.94255
1.70003108163634E+018,-0.00123 -0.00276  0.00528,0.00608, 0.29631 -0.05453  0.02466,0.30229,57.97568
1.70003108170322E+018,-0.00133 -0.00274  0.00519,0.00602, 0.29487 -0.06102  0.03991,0.30375,58.06051
1.70003108177011E+018,-0.00109 -0.00257  0.00511,0.00583, 0.29277 -0.05422  0.03521,0.29982,58.11628
1.700031081837E+018,-0.00119 -0.00263  0.00515,0.00591, 0.29177 -0.05530  0.05637,0.30227,58.17816
1.70003108190391E+018,-0.00119 -0.00263  0.00515,0.00591, 0.29177 -0.05530  0.05637,0.30227,58.2323
1.70003108197082E+018,-0.00119 -0.00263  0.00515,0.00591, 0.29177 -0.05530  0.05637,0.30227,58.28654
1.70003108203754E+018,-0.00119 -0.00263  0.00515,0.00591, 0.29177 -0.05530  0.05637,0.30227,58.34304
1.70003108210413E+018,-0.00119 -0.00263  0.00515,0.00591, 0.29177 -0.05530  0.05637,0.30227,58.40084
1.70003108217136E+018,-0.00098 -0.00237  0.00521,0.00581, 0.31894 -0.03259  0.01835,0.32113,58.45066
1.70003108223859E+018,-0.00098 -0.00237  0.00521,0.00581, 0.31894 -0.03259  0.01835,0.32113,58.36861
1.70003108230583E+018,-0.00098 -0.00238  0.00517,0.00578, 0.31288 -0.03318  0.01760,0.31512,58.41099
1.70003108237309E+018,-0.00100 -0.00240  0.00513,0.00575, 0.30812 -0.04000  0.02641,0.31183,58.48023
1.70003108244034E+018,-0.00101 -0.00243  0.00512,0.00576, 0.29950 -0.04043  0.02148,0.30298,58.54371
1.70003108250761E+018,-0.00098 -0.00245  0.00511,0.00575, 0.29767 -0.04651  0.02461,0.30228,58.60678
1.70003108257488E+018,-0.00081 -0.00222  0.00457,0.00514, 0.29024 -0.03624  0.03103,0.29413,58.66726
1.70003108264216E+018,-0.00092 -0.00233  0.00450,0.00515, 0.28640 -0.03907  0.03889,0.29166,58.70523
1.70003108270945E+018,-0.00081 -0.00227  0.00441,0.00502, 0.29695 -0.03301  0.02784,0.30007,58.76376
1.70003108277674E+018,-0.00091 -0.00236  0.00431,0.005, 0.29574 -0.03548  0.02018,0.29854,58.78811
1.70003108284405E+018,-0.00097 -0.00248  0.00421,0.00498, 0.29498 -0.04083  0.02490,0.29883,58.8452
1.70003108291136E+018,-0.00102 -0.00245  0.00418,0.00495, 0.29712 -0.04264  0.02514,0.30121,58.90943
1.70003108297867E+018,-0.00111 -0.00247  0.00411,0.00492, 0.29433 -0.04231  0.02717,0.29859,58.96148
1.700031083046E+018,-0.00118 -0.00247  0.00405,0.00488, 0.29256 -0.04265  0.02536,0.29674,59.01256
1.70003108311332E+018,-0.00120 -0.00244  0.00406,0.00489, 0.29059 -0.04153  0.02513,0.29461,59.06782
1.70003108317971E+018,-0.00129 -0.00255  0.00402,0.00493, 0.29034 -0.04185  0.02570,0.29447,59.12978
1.70003108324611E+018,-0.00131 -0.00259  0.00402,0.00496, 0.29328 -0.04368  0.02268,0.29738,59.18599
1.70003108331249E+018,-0.00136 -0.00260  0.00417,0.0051, 0.29162 -0.04654  0.02563,0.29642,59.23199
1.70003108337887E+018,-0.00136 -0.00262  0.00427,0.00519, 0.29572 -0.04774  0.02722,0.30079,59.29719
1.70003108344525E+018,-0.00141 -0.00269  0.00442,0.00536, 0.30317 -0.05196  0.02578,0.30867,59.35805
1.70003108351163E+018,-0.00150 -0.00280  0.00449,0.0055, 0.30175 -0.05205  0.02583,0.30729,59.41117
1.700031083578E+018,-0.00155 -0.00283  0.00453,0.00556, 0.30338 -0.05125  0.02285,0.30853,59.47362
1.70003108364436E+018,-0.00159 -0.00297  0.00436,0.00551, 0.29806 -0.05177  0.02525,0.30357,59.52204
1.70003108371073E+018,-0.00157 -0.00300  0.00444,0.00559, 0.29685 -0.04753  0.02652,0.30179,59.58287
1.70003108377709E+018,-0.00165 -0.00296  0.00456,0.00568, 0.29894 -0.04752  0.02126,0.30344,59.65001
1.70003108384344E+018,-0.00168 -0.00287  0.00460,0.00568, 0.29519 -0.04537  0.02460,0.29967,59.70549
1.7000310839098E+018,-0.00170 -0.00286  0.00463,0.00571, 0.29307 -0.04604  0.02959,0.29814,59.76567
1.70003108397615E+018,-0.00172 -0.00287  0.00467,0.00574, 0.29398 -0.04740  0.03289,0.29959,59.83036
1.70003108404249E+018,-0.00171 -0.00286  0.00473,0.00578, 0.29287 -0.04699  0.03343,0.29849,59.89838
1.70003108410883E+018,-0.00168 -0.00285  0.00470,0.00575, 0.29278 -0.04799  0.02823,0.29803,59.96818
1.70003108417544E+018,-0.00171 -0.00283  0.00476,0.00579, 0.29579 -0.05008  0.02482,0.30102,60.02647
1.7000310842426E+018,-0.00172 -0.00277  0.00478,0.00579, 0.29786 -0.04519  0.02415,0.30223,60.08223
1.70003108430977E+018,-0.00174 -0.00270  0.00481,0.00579, 0.29592 -0.04139  0.02015,0.29948,60.14214
1.70003108437694E+018,-0.00177 -0.00270  0.00487,0.00585, 0.29379 -0.04479  0.02326,0.29809,60.20383
1.70003108444412E+018,-0.00169 -0.00257  0.00491,0.0058, 0.29768 -0.04150  0.02870,0.30193,60.26661
1.70003108451131E+018,-0.00168 -0.00255  0.00491,0.00579, 0.29749 -0.04229  0.02444,0.30147,60.31398
1.7000310845785E+018,-0.00166 -0.00260  0.00492,0.0058, 0.29667 -0.04252  0.02679,0.3009,60.38206
1.7000310846457E+018,-0.00166 -0.00253  0.00492,0.00578, 0.29699 -0.04015  0.02157,0.30047,60.44462
1.7000310847129E+018,-0.00159 -0.00248  0.00489,0.0057, 0.29628 -0.03844  0.02478,0.29979,60.49927
1.70003108478011E+018,-0.00158 -0.00247  0.00489,0.00571, 0.29520 -0.03928  0.02525,0.29887,60.55235
1.70003108484733E+018,-0.00156 -0.00241  0.00487,0.00566, 0.29797 -0.03365  0.02005,0.30054,60.61235
1.70003108491455E+018,-0.00154 -0.00240  0.00488,0.00565, 0.29633 -0.03613  0.02613,0.29967,60.65631
1.70003108498177E+018,-0.00146 -0.00231  0.00496,0.00566, 0.29417 -0.03406  0.02813,0.29747,60.70323
1.70003108504901E+018,-0.00144 -0.00232  0.00495,0.00566, 0.29078 -0.03760  0.01992,0.29387,60.76752
1.70003108511625E+018,-0.00140 -0.00230  0.00496,0.00565, 0.28771 -0.04013  0.00985,0.29067,60.83755
1.70003108518349E+018,-0.00141 -0.00229  0.00494,0.00562, 0.28929 -0.03822  0.02064,0.29253,60.90368
1.70003108524981E+018,-0.00142 -0.00229  0.00495,0.00564, 0.28983 -0.03646  0.03294,0.29396,60.95567
1.70003108531612E+018,-0.00140 -0.00235  0.00494,0.00565, 0.29151 -0.03517  0.02984,0.29513,61.00513
1.70003108538243E+018,-0.00138 -0.00231  0.00491,0.00561, 0.29104 -0.03646  0.02301,0.29421,61.05201
1.70003108544874E+018,-0.00122 -0.00232  0.00506,0.0057, 0.29546 -0.03630  0.00975,0.29784,61.11012
1.70003108551503E+018,-0.00113 -0.00230  0.00502,0.00563, 0.29552 -0.02855  0.02998,0.29841,61.16209
1.70003108558133E+018,-0.00128 -0.00237  0.00501,0.00569, 0.29583 -0.03266  0.03809,0.30006,61.21056
1.70003108564762E+018,-0.00124 -0.00236  0.00498,0.00565, 0.29514 -0.03291  0.03193,0.29868,61.26266
1.7000310857139E+018,-0.00133 -0.00240  0.00500,0.0057, 0.29537 -0.03503  0.02647,0.29861,61.32871
1.70003108578018E+018,-0.00130 -0.00231  0.00489,0.00556, 0.29482 -0.03608  0.01891,0.29762,61.39056
1.70003108584645E+018,-0.00127 -0.00231  0.00485,0.00552, 0.29562 -0.03225  0.03103,0.29899,61.43415
1.70003108591272E+018,-0.00131 -0.00233  0.00484,0.00553, 0.29479 -0.03378  0.03026,0.29826,61.48266
1.70003108597899E+018,-0.00137 -0.00233  0.00485,0.00555, 0.29598 -0.03487  0.02565,0.29913,61.53894
1.70003108604525E+018,-0.00138 -0.00235  0.00486,0.00557, 0.29577 -0.03478  0.02567,0.29891,61.59248
1.7000310861115E+018,-0.00138 -0.00240  0.00489,0.00562, 0.29798 -0.03410  0.02957,0.30138,61.64383
1.70003108617775E+018,-0.00136 -0.00241  0.00491,0.00563, 0.29782 -0.03363  0.02818,0.30104,61.69076
1.7000310862446E+018,-0.00139 -0.00239  0.00492,0.00564, 0.29822 -0.03657  0.02601,0.30158,61.75597
1.70003108631169E+018,-0.00140 -0.00238  0.00492,0.00564, 0.29950 -0.03662  0.02723,0.30296,61.81914
1.70003108637879E+018,-0.00139 -0.00238  0.00492,0.00564, 0.29905 -0.03521  0.02727,0.30235,61.87466
1.70003108644589E+018,-0.00136 -0.00236  0.00490,0.00561, 0.30144 -0.03560  0.02681,0.30471,61.93284
1.70003108651299E+018,-0.00138 -0.00234  0.00490,0.00561, 0.30029 -0.03430  0.02612,0.30337,61.97816
1.7000310865801E+018,-0.00139 -0.00227  0.00492,0.0056, 0.29969 -0.03079  0.02220,0.30208,62.03658
1.70003108664721E+018,-0.00133 -0.00233  0.00495,0.00562, 0.29967 -0.03023  0.02671,0.30238,62.08844
1.70003108671433E+018,-0.00128 -0.00234  0.00497,0.00564, 0.30129 -0.03180  0.03520,0.30501,62.13793
1.70003108678145E+018,-0.00115 -0.00227  0.00496,0.00557, 0.30162 -0.03248  0.02448,0.30435,62.19252
1.70003108684858E+018,-0.00121 -0.00223  0.00496,0.00557, 0.30126 -0.03459  0.01953,0.30386,62.25317
1.70003108691571E+018,-0.00105 -0.00217  0.00498,0.00553, 0.30151 -0.02896  0.02506,0.30394,62.30892
1.70003108698285E+018,-0.00100 -0.00219  0.00500,0.00555, 0.30293 -0.02541  0.02870,0.30534,62.36081
1.70003108704999E+018,-0.00105 -0.00223  0.00505,0.00562, 0.30219 -0.02663  0.02998,0.30484,62.41853
1.70003108711714E+018,-0.00108 -0.00231  0.00513,0.00572, 0.30344 -0.02527  0.03120,0.30609,62.47838
1.70003108718429E+018,-0.00090 -0.00242  0.00509,0.00571, 0.30470 -0.02414  0.03532,0.30769,62.53834
1.70003108725099E+018,-0.00088 -0.00262  0.00507,0.00578, 0.30879 -0.02443  0.02754,0.31097,62.58485
1.70003108731723E+018,-0.00084 -0.00263  0.00510,0.0058, 0.31207 -0.02041  0.02237,0.31354,62.63617
1.70003108738347E+018,-0.00085 -0.00266  0.00507,0.00579, 0.31332 -0.02396 -0.00278,0.31425,62.70229
1.7000310874497E+018,-0.00086 -0.00254  0.00513,0.00579, 0.31541 -0.02118  0.00115,0.31612,62.76324
1.70003108751592E+018,-0.00086 -0.00254  0.00513,0.00579, 0.31541 -0.02118  0.00115,0.31612,62.81093
1.70003108758214E+018,-0.00086 -0.00254  0.00513,0.00579, 0.31541 -0.02118  0.00115,0.31612,62.86158
1.70003108764835E+018,-0.00086 -0.00253  0.00513,0.00578, 0.31315 -0.01571  0.00211,0.31355,62.91279
1.70003108771456E+018,-0.00084 -0.00252  0.00509,0.00574, 0.30696 -0.01424 -0.00048,0.30729,62.98611
1.70003108778075E+018,-0.00078 -0.00253  0.00516,0.0058, 0.28709 -0.01620  0.01010,0.28772,63.07826
1.70003108784695E+018,-0.00078 -0.00253  0.00516,0.0058, 0.28709 -0.01620  0.01010,0.28772,63.20978
1.70003108791313E+018,-0.00078 -0.00253  0.00516,0.0058, 0.28709 -0.01620  0.01010,0.28772,63.28841
1.70003108797931E+018,-0.00078 -0.00253  0.00516,0.0058, 0.28709 -0.01620  0.01010,0.28772,63.37417
1.70003108804548E+018,-0.00077 -0.00246  0.00517,0.00578, 0.30168 -0.02237  0.02936,0.30393,63.44691
1.70003108811165E+018,-0.00067 -0.00231  0.00524,0.00577, 0.30896 -0.01308  0.03071,0.31076,63.41681
1.70003108817781E+018,-0.00049 -0.00210  0.00519,0.00562, 0.30902 -0.01214  0.02550,0.3103,63.41073
1.70003108824423E+018,-0.00034 -0.00217  0.00512,0.00557, 0.30857 -0.00698  0.02755,0.30988,63.42619
1.70003108831091E+018,-0.00035 -0.00209  0.00497,0.0054, 0.30564 -0.00542  0.02857,0.30702,63.44996
1.70003108837759E+018,-0.00035 -0.00209  0.00500,0.00543, 0.30562 -0.00566  0.02510,0.3067,63.46973
1.70003108844427E+018,-0.00034 -0.00209  0.00499,0.00542, 0.30525 -0.00519  0.02490,0.30631,63.5144
1.70003108851096E+018,-0.00028 -0.00197  0.00493,0.00531, 0.29780 -0.00654  0.01817,0.29842,63.571
1.70003108857766E+018, 0.00009 -0.00199  0.00477,0.00517, 0.30695 -0.00279  0.01105,0.30716,63.61509
1.70003108864436E+018, 0.00010 -0.00188  0.00477,0.00513,0.30773 0.00334 0.03313,0.30953,63.64119
1.70003108871107E+018, 0.00017 -0.00196  0.00478,0.00517,0.30721 0.00252 0.02868,0.30855,63.67623
1.70003108877778E+018, 0.00014 -0.00195  0.00479,0.00518,0.30689 0.00404 0.02684,0.30809,63.71199
1.70003108884449E+018, 0.00016 -0.00191  0.00479,0.00516,0.30710 0.00363 0.02339,0.30802,63.75971
1.70003108891121E+018, 0.00013 -0.00206  0.00483,0.00526,0.31263 0.00465 0.03528,0.31465,63.7982
1.70003108897794E+018, 0.00010 -0.00210  0.00489,0.00532,0.31365 0.00729 0.03601,0.31579,63.83598
1.70003108904466E+018, 0.00018 -0.00208  0.00487,0.0053,0.31074 0.00145 0.02871,0.31206,63.89087
1.7000310891114E+018, 0.00016 -0.00201  0.00483,0.00523, 0.31197 -0.00388  0.01897,0.31257,63.93672
1.70003108917814E+018, 0.00025 -0.00197  0.00480,0.0052,0.30666 0.00018 0.02118,0.3074,63.96282
1.70003108924483E+018, 0.00025 -0.00195  0.00487,0.00525,0.30460 0.00937 0.03020,0.30623,63.99164
1.70003108931157E+018, 0.00023 -0.00191  0.00490,0.00526,0.30649 0.01477 0.02630,0.30797,64.02722
1.70003108937841E+018, 0.00026 -0.00197  0.00496,0.00534,0.29892 0.01007 0.04074,0.30185,64.0671
1.70003108944526E+018, 0.00029 -0.00195  0.00499,0.00537,0.30981 0.00807 0.03129,0.31149,64.08675
1.70003108951212E+018, 0.00034 -0.00196  0.00512,0.0055,0.31414 0.01082 0.02148,0.31506,64.11108
1.70003108957899E+018, 0.00040 -0.00192  0.00511,0.00547,0.31800 0.00989 0.02310,0.31899,64.14369
1.70003108964586E+018, 0.00036 -0.00182  0.00506,0.00539,0.31494 0.00591 0.01806,0.31551,64.18172
1.70003108971274E+018, 0.00035 -0.00174  0.00506,0.00536,0.31603 0.01458 0.01774,0.31686,64.20781
1.70003108977963E+018, 0.00039 -0.00176  0.00508,0.00539,0.31204 0.01442 0.03604,0.31445,64.24136
1.70003108984652E+018, 0.00036 -0.00176  0.00506,0.00537,0.30943 0.00992 0.03316,0.31136,64.26636
1.70003108991343E+018, 0.00035 -0.00175  0.00506,0.00536,0.30863 0.01111 0.02568,0.30989,64.28955
1.70003108998033E+018, 0.00034 -0.00166  0.00502,0.0053,0.30835 0.01133 0.01953,0.30918,64.32127
1.70003109004725E+018, 0.00040 -0.00179  0.00503,0.00536,0.30983 0.01087 0.03115,0.31158,64.35005
1.70003109011417E+018, 0.00039 -0.00178  0.00504,0.00536,0.31105 0.01390 0.03151,0.31296,64.37792
1.7000310901811E+018, 0.00028 -0.00186  0.00514,0.00547,0.31248 0.01359 0.02900,0.31411,64.41653
1.70003109024804E+018, 0.00022 -0.00179  0.00522,0.00552,0.31535 0.00785 0.01593,0.31585,64.46695
1.70003109031471E+018, 0.00003 -0.00178  0.00545,0.00574,0.31191 0.01453 0.02981,0.31367,64.4997
1.70003109038109E+018, 0.00004 -0.00183  0.00554,0.00584,0.31258 0.02499 0.03703,0.31575,64.53088
1.70003109044748E+018, 0.00013 -0.00196  0.00568,0.00601,0.30484 0.02070 0.03768,0.30786,64.56224
1.70003109051386E+018, 0.00020 -0.00201  0.00571,0.00606,0.30039 0.01328 0.02960,0.30213,64.58749
1.70003109058023E+018, 0.00020 -0.00201  0.00570,0.00605,0.29376 0.00110 0.02131,0.29453,64.61062
1.7000310906466E+018, 0.00023 -0.00200  0.00563,0.00597, 0.31387 -0.00471  0.02757,0.31512,64.62311
1.70003109071297E+018, 0.00025 -0.00204  0.00560,0.00596, 0.32540 -0.00165  0.02887,0.32668,64.62819
1.70003109077933E+018, 0.00026 -0.00207  0.00556,0.00594,0.31756 0.00189 0.02541,0.31858,64.65518
1.70003109084569E+018, 0.00025 -0.00203  0.00556,0.00593, 0.32047 -0.00661  0.02252,0.32132,64.68244
1.70003109091205E+018, 0.00027 -0.00206  0.00556,0.00594,0.31810 0.00483 0.02955,0.31951,64.69375
1.7000310909784E+018, 0.00024 -0.00209  0.00555,0.00593,0.31328 0.00606 0.02683,0.31449,64.71614
1.70003109104475E+018, 0.00025 -0.00215  0.00560,0.006,0.31652 0.00091 0.02503,0.31751,64.73229
1.70003109111109E+018, 0.00030 -0.00219  0.00565,0.00607,0.31191 0.00203 0.02427,0.31286,64.74611
1.70003109117743E+018, 0.00037 -0.00224  0.00565,0.00609, 0.30996 -0.00551  0.02395,0.31093,64.76468
1.70003109124377E+018, 0.00042 -0.00219  0.00560,0.00603, 0.30294 -0.00537  0.02252,0.30382,64.77295
1.70003109131013E+018, 0.00047 -0.00224  0.00570,0.00614, 0.30217 -0.00021  0.02588,0.30328,64.77937
1.70003109137653E+018, 0.00043 -0.00224  0.00570,0.00614, 0.30656 -0.00350  0.02557,0.30765,64.80752
1.70003109144291E+018, 0.00036 -0.00201  0.00585,0.0062, 0.31466 -0.00573  0.02302,0.31555,64.82705
1.7000310915093E+018, 0.00037 -0.00201  0.00585,0.0062,0.30354 0.00235 0.03011,0.30503,64.84698
1.70003109157567E+018, 0.00044 -0.00203  0.00583,0.00619, 0.30365 -0.00099  0.02839,0.30498,64.86177
1.70003109164205E+018, 0.00047 -0.00206  0.00584,0.00621, 0.30689 -0.00016  0.02898,0.30825,64.8719
1.70003109170842E+018, 0.00043 -0.00205  0.00593,0.00629,0.30796 0.00383 0.02698,0.30916,64.88406
1.70003109177479E+018, 0.00054 -0.00221  0.00595,0.00638, 0.30446 -0.00372  0.03227,0.30619,64.90708
1.70003109184115E+018, 0.00056 -0.00227  0.00594,0.00638, 0.30933 -0.00539  0.02879,0.31072,64.91156
1.70003109190751E+018, 0.00059 -0.00225  0.00591,0.00635, 0.31286 -0.00907  0.02758,0.31421,64.92816
1.70003109197387E+018, 0.00071 -0.00216  0.00590,0.00632, 0.31461 -0.00975  0.02887,0.31608,64.94844
1.70003109204022E+018, 0.00069 -0.00206  0.00593,0.00631, 0.31743 -0.00388  0.02799,0.31868,64.95461
1.70003109210657E+018, 0.00072 -0.00210  0.00592,0.00632, 0.30676 -0.00670  0.02718,0.30804,64.96914
1.70003109217292E+018, 0.00078 -0.00211  0.00599,0.0064, 0.31123 -0.00125  0.02770,0.31246,64.9697
1.70003109223926E+018, 0.00080 -0.00215  0.00606,0.00648, 0.31297 -0.00148  0.02808,0.31423,64.9763
1.70003109230563E+018, 0.00083 -0.00211  0.00612,0.00653, 0.31703 -0.00584  0.02962,0.31846,64.98504
1.70003109237202E+018, 0.00085 -0.00214  0.00619,0.0066, 0.31724 -0.00051  0.02121,0.31795,64.99306
1.70003109243841E+018, 0.00088 -0.00220  0.00623,0.00667, 0.31906 -0.00099  0.02476,0.32002,65.0023
1.7000310925048E+018, 0.00089 -0.00221  0.00621,0.00665, 0.31699 -0.00377  0.02792,0.31824,65.01534
1.70003109257118E+018, 0.00097 -0.00221  0.00614,0.0066, 0.31350 -0.00507  0.02588,0.31461,65.02475
1.70003109263756E+018, 0.00093 -0.00227  0.00617,0.00664, 0.31873 -0.00136  0.03482,0.32063,65.01963
1.70003109270394E+018, 0.00091 -0.00216  0.00614,0.00658, 0.31389 -0.01050  0.02047,0.31473,65.0241
1.70003109277031E+018, 0.00100 -0.00218  0.00622,0.00667, 0.31945 -0.00310  0.02566,0.32049,65.01443
1.70003109283667E+018, 0.00106 -0.00214  0.00624,0.00668,0.31997 0.00024 0.02927,0.32131,65.01492
1.70003109290304E+018, 0.00110 -0.00222  0.00626,0.00674,0.31988 0.00580 0.02155,0.32066,65.01685
1.7000310929694E+018, 0.00115 -0.00223  0.00627,0.00676, 0.31861 -0.00365  0.02937,0.31998,65.02024
1.70003109303576E+018, 0.00114 -0.00218  0.00630,0.00677, 0.32004 -0.00649  0.03045,0.32155,65.01492
1.70003109310211E+018, 0.00110 -0.00219  0.00633,0.00679, 0.31325 -0.00894  0.03590,0.31543,65.01702
1.70003109316846E+018, 0.00129 -0.00244  0.00633,0.00691, 0.31603 -0.00649  0.04064,0.3187,65.0085
1.7000310932348E+018, 0.00127 -0.00234  0.00640,0.00694, 0.32183 -0.00674  0.02166,0.32263,64.99447
1.70003109330128E+018, 0.00125 -0.00224  0.00647,0.00696, 0.32420 -0.01116  0.02370,0.32526,64.98327
1.7000310933687E+018, 0.00133 -0.00217  0.00654,0.00702, 0.32460 -0.00121  0.02876,0.32587,64.96768
1.70003109343587E+018, 0.00129 -0.00200  0.00661,0.00702,0.32002 0.00204 0.01992,0.32065,64.95385
1.70003109350304E+018, 0.00132 -0.00199  0.00667,0.00708,0.32196 0.00002 0.03073,0.32343,64.94582
1.70003109357022E+018, 0.00137 -0.00205  0.00673,0.00717, 0.31931 -0.00364  0.03541,0.32129,64.9395
1.7000310936374E+018, 0.00138 -0.00209  0.00678,0.00723, 0.31614 -0.00863  0.03236,0.31791,64.92914
1.70003109370459E+018, 0.00145 -0.00210  0.00677,0.00724, 0.32150 -0.00963  0.03303,0.32334,64.92072
1.70003109377179E+018, 0.00156 -0.00212  0.00683,0.00732, 0.32184 -0.00503  0.02926,0.32321,64.89985
1.70003109383899E+018, 0.00162 -0.00208  0.00689,0.00737, 0.32123 -0.00865  0.02829,0.32259,64.88371
1.70003109390619E+018, 0.00170 -0.00204  0.00693,0.00742, 0.32067 -0.00726  0.03133,0.32228,64.86609
1.70003109397341E+018, 0.00174 -0.00201  0.00701,0.0075, 0.32494 -0.00743  0.03161,0.32656,64.84378
