1700030426900683264,-0.00367,-0.00130,0.00914,0.00993,-0.14279,0.01255,-0.00763,0.14354
1700030426966807552,-0.00357,-0.00144,0.00914,0.00991,-0.12887,0.00253,-0.01043,0.12932
1700030427032925696,-0.00317,-0.00126,0.00909,0.00971,-0.11989,-0.00208,0.00570,0.12005
1700030427099036416,-0.00281,-0.00117,0.00937,0.00985,-0.11944,-0.01279,0.01454,0.12100
1700030427165139968,-0.00302,-0.00115,0.01011,0.01062,-0.11587,-0.01779,-0.00432,0.11731
1700030427231236096,-0.00282,-0.00082,0.01017,0.01058,-0.11534,-0.00328,-0.00885,0.11572
1700030427297385984,-0.00284,-0.00090,0.01018,0.01060,-0.11547,-0.00073,-0.01039,0.11593
1700030427363585536,-0.00291,-0.00097,0.01015,0.01060,-0.11699,0.00401,-0.01201,0.11768
1700030427429776896,-0.00284,-0.00106,0.00999,0.01044,-0.11759,0.00583,-0.01502,0.11869
1700030427495961856,-0.00297,-0.00114,0.00980,0.01030,-0.11968,0.01427,-0.02380,0.12286
1700030427562140160,-0.00288,-0.00123,0.00991,0.01039,-0.11657,0.01468,-0.02011,0.11920
1700030427628311296,-0.00295,-0.00096,0.01002,0.01048,-0.12219,0.01371,-0.00663,0.12314
1700030427694475520,-0.00311,-0.00092,0.01018,0.01069,-0.13021,-0.00328,0.00575,0.13038
1700030427760632064,-0.00316,-0.00086,0.01026,0.01077,-0.13302,-0.00764,0.00758,0.13346
1700030427826780928,-0.00314,-0.00087,0.01020,0.01071,-0.13340,-0.00819,0.00939,0.13398
1700030427892923904,-0.00318,-0.00087,0.01014,0.01066,-0.13520,-0.00338,0.01296,0.13586
1700030427959059200,-0.00327,-0.00083,0.01009,0.01064,-0.14013,0.00181,0.02423,0.14222
1700030428025188096,-0.00339,-0.00090,0.01003,0.01062,-0.14338,0.00940,0.00697,0.14386
1700030428091309312,-0.00349,-0.00101,0.00992,0.01057,-0.14733,0.01933,-0.00154,0.14860
1700030428157423616,-0.00310,-0.00116,0.00999,0.01052,-0.14169,0.01991,-0.00112,0.14309
1700030428223531008,-0.00320,-0.00124,0.01027,0.01082,-0.13965,0.02215,0.00304,0.14143
1700030428289833216,-0.00307,-0.00135,0.01005,0.01060,-0.14097,0.02299,0.00750,0.14303
1700030428356452096,-0.00316,-0.00118,0.01077,0.01128,-0.13392,0.02861,0.00437,0.13701
1700030428422951424,-0.00326,-0.00093,0.01081,0.01133,-0.13232,0.03180,0.00315,0.13613
1700030428489448192,-0.00343,-0.00082,0.01089,0.01145,-0.13264,0.03138,-0.00193,0.13632
1700030428555941120,-0.00359,-0.00087,0.01103,0.01163,-0.14067,0.03286,0.01990,0.14582
1700030428622430976,-0.00395,-0.00067,0.01117,0.01187,-0.14463,0.03769,0.01712,0.15044
1700030428688917760,-0.00409,-0.00069,0.01129,0.01202,-0.14476,0.04078,0.01163,0.15085
1700030428755400448,-0.00417,-0.00078,0.01143,0.01219,-0.14515,0.04056,0.01277,0.15125
1700030428821880832,-0.00420,-0.00076,0.01143,0.01220,-0.14594,0.04659,0.01461,0.15389
1700030428888358144,-0.00410,-0.00063,0.01155,0.01227,-0.13945,0.03603,0.03265,0.14769
1700030428954832384,-0.00414,-0.00063,0.01154,0.01227,-0.14094,0.03484,0.03727,0.14989
1700030429021303040,-0.00425,-0.00063,0.01168,0.01244,-0.14055,0.03263,0.03363,0.14816
1700030429087770624,-0.00425,-0.00063,0.01168,0.01244,-0.14055,0.03263,0.03363,0.14816
1700030429154234112,-0.00453,-0.00053,0.01183,0.01268,-0.15127,0.03514,0.01980,0.15656
1700030429220695552,-0.00467,-0.00053,0.01171,0.01262,-0.15787,0.03910,0.01761,0.16359
1700030429287169280,-0.00472,-0.00050,0.01176,0.01268,-0.15829,0.03837,0.01542,0.16360
1700030429353912832,-0.00493,-0.00040,0.01152,0.01253,-0.16915,0.05289,0.02207,0.17859
1700030429420545792,-0.00493,-0.00040,0.01152,0.01253,-0.16915,0.05289,0.02207,0.17859
1700030429487182848,-0.00493,-0.00040,0.01152,0.01253,-0.16915,0.05289,0.02207,0.17859
1700030429553823744,-0.00474,-0.00061,0.01154,0.01249,-0.15856,0.04003,0.02847,0.16599
1700030429620467712,-0.00478,-0.00059,0.01149,0.01246,-0.16131,0.04227,0.02579,0.16874
1700030429687116800,-0.00477,-0.00060,0.01147,0.01244,-0.16116,0.04215,0.02636,0.16865
1700030429753770240,-0.00481,-0.00057,0.01153,0.01250,-0.16066,0.04272,0.02388,0.16795
1700030429820427520,-0.00481,-0.00057,0.01153,0.01250,-0.16066,0.04272,0.02388,0.16795
1700030429887088896,-0.00481,-0.00057,0.01153,0.01250,-0.16066,0.04272,0.02388,0.16795
1700030429953754368,-0.00482,-0.00055,0.01151,0.01249,-0.16183,0.04374,0.02566,0.16959
1700030430020423936,-0.00482,-0.00055,0.01151,0.01249,-0.16183,0.04374,0.02566,0.16959
1700030430087096576,-0.00488,-0.00051,0.01133,0.01235,-0.17144,0.05426,0.02507,0.18157
1700030430153774336,-0.00488,-0.00051,0.01133,0.01235,-0.17144,0.05426,0.02507,0.18157
1700030430220455936,-0.00488,-0.00051,0.01133,0.01235,-0.17144,0.05426,0.02507,0.18157
1700030430287002112,-0.00488,-0.00051,0.01133,0.01235,-0.17144,0.05426,0.02507,0.18157
1700030430353129216,-0.00483,-0.00050,0.01121,0.01222,-0.17866,0.06326,0.00193,0.18954
1700030430419414784,-0.00483,-0.00050,0.01121,0.01222,-0.17866,0.06326,0.00193,0.18954
